100,  2.81625000e-02,  2.44343000e-02,  2.50000000e-03,  3.65545617e-07,  1.09099915e-06,  0.00000000e+00
101,  2.81597000e-02,  2.20478000e-02,  2.50000000e-03,  3.64531530e-07,  1.00749469e-06,  0.00000000e+00
102,  2.81536000e-02,  1.96435000e-02,  2.50000000e-03,  3.63378888e-07,  9.15950181e-07,  0.00000000e+00
103,  2.81459000e-02,  1.72213000e-02,  2.50000000e-03,  3.60984473e-07,  8.17155239e-07,  0.00000000e+00
104,  2.81387000e-02,  1.47841000e-02,  2.50000000e-03,  3.58835990e-07,  7.12115479e-07,  0.00000000e+00
105,  2.81363000e-02,  1.23354000e-02,  2.50000000e-03,  3.56193055e-07,  6.01652175e-07,  0.00000000e+00
106,  2.81461000e-02,  9.87810000e-03,  2.50000000e-03,  3.53927845e-07,  4.86796978e-07,  0.00000000e+00
107,  2.81788000e-02,  7.41430000e-03,  2.50000000e-03,  3.51535476e-07,  3.68333190e-07,  0.00000000e+00
108,  2.82478000e-02,  4.94570000e-03,  2.50000000e-03,  3.49386113e-07,  2.47207254e-07,  0.00000000e+00
109,  2.83644000e-02,  2.47390000e-03,  2.50000000e-03,  3.47199204e-07,  1.24165979e-07,  0.00000000e+00
110,  2.03497000e-02,  2.50240000e-03,  2.50000000e-03,  4.25980062e-07,  1.26872095e-07,  0.00000000e+00
111,  2.04919000e-02,  5.00120000e-03,  2.50000000e-03,  4.22996948e-07,  2.52528139e-07,  0.00000000e+00
112,  2.06414000e-02,  7.49250000e-03,  2.50000000e-03,  4.19492494e-07,  3.75768394e-07,  0.00000000e+00
113,  2.08058000e-02,  9.97020000e-03,  2.50000000e-03,  4.15184843e-07,  4.95590257e-07,  0.00000000e+00
114,  2.09829000e-02,  1.24302000e-02,  2.50000000e-03,  4.10817677e-07,  6.10764857e-07,  0.00000000e+00
115,  2.11637000e-02,  1.48761000e-02,  2.50000000e-03,  4.06228310e-07,  7.20956734e-07,  0.00000000e+00
116,  2.13444000e-02,  1.73112000e-02,  2.50000000e-03,  4.02320353e-07,  8.25120708e-07,  0.00000000e+00
117,  2.15268000e-02,  1.97341000e-02,  2.50000000e-03,  3.98529437e-07,  9.22829884e-07,  0.00000000e+00
118,  2.17142000e-02,  2.21381000e-02,  2.50000000e-03,  3.96063882e-07,  1.01205956e-06,  0.00000000e+00
119,  2.19084000e-02,  2.45139000e-02,  2.50000000e-03,  3.93906845e-07,  1.09244149e-06,  0.00000000e+00
120,  2.21075000e-02,  2.68572000e-02,  2.50000000e-03,  3.93844857e-07,  1.16149090e-06,  0.00000000e+00
121,  2.23043000e-02,  2.91776000e-02,  2.50000000e-03,  3.94921472e-07,  1.21943685e-06,  0.00000000e+00
122,  2.24910000e-02,  3.15031000e-02,  2.50000000e-03,  3.99244783e-07,  1.26558348e-06,  0.00000000e+00
123,  2.26990000e-02,  3.38858000e-02,  2.50000000e-03,  4.13195352e-07,  1.29353282e-06,  0.00000000e+00
124,  2.30124000e-02,  3.63653000e-02,  2.50000000e-03,  4.49706818e-07,  1.31112915e-06,  0.00000000e+00
125,  1.94960000e-03,  5.36326000e-02,  2.50000000e-03,  1.79894187e-06,  3.99657301e-06,  0.00000000e+00
126,  3.88530000e-03,  5.36079000e-02,  2.50000000e-03,  1.75944888e-06,  4.03506601e-06,  0.00000000e+00
127,  5.79090000e-03,  5.35497000e-02,  2.50000000e-03,  1.72153091e-06,  4.06427534e-06,  0.00000000e+00
128,  7.64780000e-03,  5.34593000e-02,  2.50000000e-03,  1.68680197e-06,  4.09293671e-06,  0.00000000e+00
129,  9.43340000e-03,  5.33452000e-02,  2.50000000e-03,  1.65448296e-06,  4.12909503e-06,  0.00000000e+00
130,  1.11249000e-02,  5.32197000e-02,  2.50000000e-03,  1.62122637e-06,  4.18581112e-06,  0.00000000e+00
131,  1.27031000e-02,  5.30971000e-02,  2.50000000e-03,  1.58114187e-06,  4.27936766e-06,  0.00000000e+00
132,  2.00600000e-03,  5.59661000e-02,  2.50000000e-03,  1.68922554e-06,  4.15559407e-06,  0.00000000e+00
133,  3.99500000e-03,  5.58606000e-02,  2.50000000e-03,  1.64790890e-06,  4.21058257e-06,  0.00000000e+00
134,  5.95860000e-03,  5.57412000e-02,  2.50000000e-03,  1.60564935e-06,  4.25564212e-06,  0.00000000e+00
135,  7.88620000e-03,  5.55914000e-02,  2.50000000e-03,  1.56415831e-06,  4.30093951e-06,  0.00000000e+00
136,  9.75450000e-03,  5.54165000e-02,  2.50000000e-03,  1.52411747e-06,  4.36129949e-06,  0.00000000e+00
